player,team,league,age,nation,pos,playing time_min,standard_sot%,standard_g/sh,team success_ppm,performance_gls_per90,performance_ast_per90,performance_g-pk_per90,performance_pk_per90,performance_crdy_per90,performance_crdr_per90,performance_fls_per90,performance_fld_per90,performance_off_per90,performance_crs_per90,performance_int_per90,performance_tklw_per90,standard_sh_per90,standard_sot_per90
Albert Guðmundsson,Lazio,ITA-Serie A,29-087,ISL,"FW,MF",6620.0,41.660000000000004,0.21799999999999997,1.41,0.3534743202416919,0.12235649546827794,0.23111782477341392,0.12235649546827794,0.14954682779456194,0.013595166163141994,1.0468277945619335,1.2915407854984895,0.2854984894259819,3.5347432024169185,0.2719033232628399,0.2719033232628399,1.7673716012084593,0.7477341389728097
Albert Sambi Lokonga,Hamburger SV,Unknown,26-323,BEL,MF,5308.0,28.566666666666666,0.065,1.0566666666666666,0.10173323285606632,0.08477769404672193,0.10173323285606632,0.0,0.2373775433308214,0.0,1.186887716654107,1.6107761868877166,0.0,0.4917106254709872,0.7121326299924642,0.9834212509419744,0.7290881688018085,0.32215523737754337
Alberto Dossena,Cagliari,ITA-Serie A,26,ITA,DF,5661.0,28.96666666666667,0.02666666666666667,1.0533333333333335,0.031796502384737683,0.11128775834658189,0.031796502384737683,0.0,0.17488076311605721,0.015898251192368842,1.1287758346581875,1.0492845786963434,0.031796502384737683,0.031796502384737683,1.2241653418124006,1.0810810810810811,0.6836248012718601,0.1907790143084261
Alberto Grassi,Cremonese,ITA-Serie A,30,ITA,MF,6957.0,29.724999999999998,0.0225,0.9425,0.012936610608020697,0.012936610608020697,0.012936610608020697,0.0,0.2716688227684347,0.025873221216041395,1.1513583441138422,1.4230271668822767,0.012936610608020697,0.2457956015523933,1.6817593790426906,0.905562742561449,0.7373868046571798,0.20698576972833116
Alberto Moleiro,Villarreal,ESP-La Liga,22-345,ESP,MF,7198.0,52.275,0.1,1.08,0.23756599055293137,0.1250347318699639,0.23756599055293137,0.0,0.1250347318699639,0.0,1.0377882745207,1.0878021672686857,0.10002778549597109,1.2378438455126424,0.4626285079188664,0.5376493470408447,1.8630175048624618,0.7001944984717977
Alberto Moreno,Como,ITA-Serie A,33,ESP,DF,5740.0,32.175,0.075,1.6749999999999998,0.0627177700348432,0.0627177700348432,0.0627177700348432,0.0,0.313588850174216,0.0313588850174216,1.3170731707317074,0.7682926829268293,0.18815331010452963,2.6498257839721253,0.9721254355400697,0.9878048780487805,0.8937282229965158,0.28222996515679444
Alberto Reina,Oviedo,ESP-La Liga,27,ESP,MF,2462.0,45.8,0.17,0.78,0.1462225832656377,0.036555645816409424,0.1462225832656377,0.0,0.21933387489845654,0.036555645816409424,1.3525588952071486,1.6815597075548334,0.07311129163281885,1.90089358245329,0.6945572705117791,0.6580016246953696,0.8773354995938262,0.4021121039805037
Albian Hajdari,Hoffenheim,Unknown,23-115,KVX,DF,2610.0,10.55,0.025,0.885,0.034482758620689655,0.06896551724137931,0.034482758620689655,0.0,0.3793103448275862,0.0,1.6551724137931034,0.8620689655172413,0.0,0.689655172413793,1.5517241379310345,1.3103448275862069,0.689655172413793,0.13793103448275862
Albin Ekdal,Spezia,ITA-Serie A,33,SWE,MF,1734.0,21.1,0.0,0.97,0.0,0.10380622837370243,0.0,0.0,0.31141868512110726,0.051903114186851215,1.6608996539792389,1.5051903114186849,0.0,0.20761245674740486,1.4013840830449826,1.245674740484429,0.9861591695501731,0.20761245674740486
Aleix Febas,Celta Vigo,ESP-La Liga,30-220,ESP,MF,3326.0,67.4,0.045,0.805,0.054119061936259774,0.054119061936259774,0.054119061936259774,0.0,0.27059530968129886,0.0,1.0553217077570656,3.3824413710162355,0.054119061936259774,0.5953096812988575,0.7576668671076369,1.2988574864702347,0.6494287432351173,0.24353577871316898
Aleix García,Leverkusen,Unknown,29-074,ESP,MF,9838.0,34.64,0.082,1.7099999999999997,0.0914820085383208,0.21040861963813784,0.0914820085383208,0.0,0.12807481195364911,0.009148200853832078,0.5305956495222607,0.8690790811140475,0.0457410042691604,5.452327708883919,0.9514128887985362,0.7318560683065664,1.1069323033136815,0.34763163244561907
Aleix Vidal,Espanyol,ESP-La Liga,32,ESP,"MF,FW",1025.0,66.7,0.0,1.16,0.0,0.2634146341463415,0.0,0.0,0.8780487804878049,0.08780487804878048,2.0195121951219512,1.4926829268292683,0.08780487804878048,3.5121951219512195,1.1414634146341465,0.43902439024390244,0.2634146341463415,0.17560975609756097
Alejandro Balde,Barcelona,ESP-La Liga,21,ESP,DF,8002.0,19.025,0.0125,2.275,0.011247188202949263,0.1462134466383404,0.011247188202949263,0.0,0.10122469382654335,0.0,0.7198200449887528,1.2259435141214696,0.1462134466383404,2.215696075981005,0.3374156460884779,0.8097975506123468,0.5173706573356661,0.10122469382654335
Alejandro Francés,Girona,ESP-La Liga,22,ESP,DF,2289.0,12.5,0.0,1.11,0.0,0.07863695937090433,0.0,0.0,0.15727391874180865,0.039318479685452164,1.3761467889908257,1.45478374836173,0.07863695937090433,1.9659239842726082,1.3368283093053734,1.5334207077326345,0.8650065530799476,0.15727391874180865
Alejandro Garnacho,Aston Villa,ENG-Premier League,22-071,ARG,MF,6635.0,25.32,0.06000000000000001,1.268,0.23059532780708367,0.1627731725697061,0.23059532780708367,0.0,0.1627731725697061,0.0,0.6646571213263,1.7498116051243406,0.4204973624717408,2.414468726450641,0.5290128108515448,0.6239638281838734,3.2690278824415975,1.0173323285606632
Alejandro Pozo Pozo,Almería,ESP-La Liga,24,ESP,"DF,MF",2856.0,35.0,0.0,0.88,0.0,0.09453781512605042,0.0,0.0,0.15756302521008403,0.0,0.976890756302521,0.6302521008403361,0.031512605042016806,3.4978991596638656,0.976890756302521,0.976890756302521,0.4411764705882353,0.12605042016806722
Alejandro Rego,Athletic Club,ESP-La Liga,22,ESP,MF,1279.0,25.0,0.08,1.31,0.07036747458952307,0.07036747458952307,0.07036747458952307,0.0,0.42220484753713844,0.0,2.8146989835809224,0.42220484753713844,0.0,0.42220484753713844,1.4777169663799845,1.4073494917904612,0.8444096950742769,0.21110242376856922
Alejo Véliz,Espanyol,ESP-La Liga,20,ARG,FW,1212.0,60.53333333333333,0.18333333333333335,1.3133333333333332,0.1485148514851485,0.0,0.1485148514851485,0.0,0.297029702970297,0.0,1.7821782178217822,2.599009900990099,0.594059405940594,0.0,0.297029702970297,0.1485148514851485,1.7079207920792079,0.6683168316831682
Aleksa Terzić,Frosinone,ITA-Serie A,27-024,SRB,DF,967.0,11.1,0.055,1.4100000000000001,0.09307135470527406,0.09307135470527406,0.09307135470527406,0.0,0.1861427094105481,0.0,0.4653567735263702,1.2099276111685626,0.2792140641158221,7.445708376421924,0.5584281282316442,0.8376421923474664,0.9307135470527405,0.1861427094105481
Aleksandar Mitrović,Fulham,ENG-Premier League,28,SRB,FW,2041.0,43.8,0.075,2.25,0.61734443900049,0.04409603135717785,0.4409603135717785,0.1763841254287114,0.308672219500245,0.0,1.499265066144047,1.763841254287114,0.61734443900049,0.1763841254287114,0.13228809407153355,0.2645761881430671,4.189122978931896,1.587457128858403
Aleksandar Pavlovic,Bayern Munich,Unknown,22-130,GER,MF,4296.0,46.525,0.2475,2.315,0.14664804469273743,0.06284916201117319,0.14664804469273743,0.0,0.23044692737430167,0.0,1.2988826815642458,0.7541899441340782,0.0,0.7960893854748603,0.7751396648044693,1.1941340782122905,0.6284916201117318,0.2723463687150838
Aleksandar Sedlar,Alavés,ESP-La Liga,32,SRB,DF,1540.0,12.5,0.125,1.1,0.05844155844155844,0.0,0.05844155844155844,0.0,0.17532467532467533,0.05844155844155844,1.344155844155844,0.525974025974026,0.05844155844155844,0.0,1.5194805194805194,1.051948051948052,0.29220779220779225,0.05844155844155844
Aleksandr Golovin,Monaco,FRA-Ligue 1,30-103,RUS,MF,7669.0,57.379999999999995,0.11600000000000002,2.0,0.2581822923458078,0.23471117485982526,0.2581822923458078,0.0,0.222975616116834,0.023471117485982525,1.384795931672969,1.1500847568131438,0.14082670491589516,3.391576476724475,1.067935845612205,1.2557047855000651,1.7955404876776633,0.8684313469813535
Aleksei Miranchuk,Atalanta,ITA-Serie A,27,RUS,"MF,FW",3265.0,48.95,0.09,1.67,0.19295558958652373,0.27565084226646247,0.19295558958652373,0.0,0.027565084226646247,0.0,0.5788667687595712,1.4609494640122511,0.11026033690658499,3.114854517611026,0.13782542113323124,0.30321592649310875,2.1500765696784074,1.0474732006125573
Alessandro Bastoni,Inter,ITA-Serie A,27-150,ITA,DF,9323.0,25.5,0.042,2.374,0.028960634988737532,0.1351496299474418,0.028960634988737532,0.0,0.19307089992491686,0.009653544996245845,1.361149844470664,1.0136222246058137,0.01930708999249169,2.6836855089563447,0.8977796846508634,1.1680789445457471,0.5695591547785048,0.18341735492867103
Alessandro Bianco,Monza,ITA-Serie A,21,ITA,MF,2771.0,24.366666666666664,0.013333333333333334,1.0599999999999998,0.032479249368459036,0.0,0.032479249368459036,0.0,0.3247924936845904,0.0,1.623962468422952,1.9162757127390833,0.09743774810537711,0.7795019848430169,0.7795019848430169,1.0068567304222302,0.9094189823168531,0.22735474557921329
Alessandro Buongiorno,Napoli,ITA-Serie A,26,ITA,DF,9693.0,34.625,0.10250000000000001,1.7675,0.04642525533890436,0.027855153203342618,0.04642525533890436,0.0,0.18570102135561745,0.0,1.847725162488394,1.1513463324048283,0.027855153203342618,0.1764159702878366,1.9498607242339834,1.012070566388115,0.46425255338904364,0.12999071494893222
Alessandro Circati,Parma,ITA-Serie A,21,AUS,DF,3204.0,6.25,0.065,1.215,0.028089887640449437,0.0,0.028089887640449437,0.0,0.19662921348314608,0.0,0.9550561797752809,0.6460674157303371,0.0,0.14044943820224717,0.8707865168539325,0.8426966292134832,0.28089887640449435,0.028089887640449437
Alessandro Deiola,Cagliari,ITA-Serie A,31-040,ITA,DF,4732.0,20.9,0.037500000000000006,1.33,0.05705832628909552,0.05705832628909552,0.05705832628909552,0.0,0.3423499577345731,0.0,1.521555367709214,0.760777683854607,0.1331360946745562,0.5896027049873204,0.7227387996618766,1.2172442941673711,1.2552831783601015,0.3423499577345731
Alessandro Florenzi,Milan,ITA-Serie A,33,ITA,"DF,FW",1940.0,24.8,0.01,2.0566666666666666,0.04639175257731959,0.18556701030927836,0.04639175257731959,0.0,0.27835051546391754,0.0,0.6494845360824743,0.4639175257731959,0.09278350515463918,6.680412371134021,1.1134020618556701,1.0670103092783505,1.7164948453608249,0.6030927835051546
Alessandro Marcandalli,Genoa,ITA-Serie A,23-320,ITA,DF,3257.0,22.5,0.0,0.775,0.0,0.055265581823764204,0.0,0.0,0.1657967454712926,0.0,0.9118821000921093,0.3315934909425852,0.0,0.3315934909425852,0.552655818237642,0.8842493091802273,0.1934295363831747,0.0828983727356463
Alessandro Vogliacco,Parma,ITA-Serie A,25,ITA,DF,2656.0,46.666666666666664,0.13333333333333333,1.1566666666666665,0.06777108433734941,0.033885542168674704,0.06777108433734941,0.0,0.3049698795180723,0.0,1.2198795180722892,0.3727409638554217,0.033885542168674704,0.8471385542168676,1.457078313253012,0.7115963855421686,0.3727409638554217,0.1016566265060241
Alessandro Zanoli,Udinese,ITA-Serie A,24,ITA,MF,5516.0,40.1,0.09166666666666667,1.285,0.06526468455402466,0.11421319796954314,0.06526468455402466,0.0,0.1794778825235678,0.0,0.7342277012327773,0.6200145032632342,0.048948513415518494,2.8063814358230603,0.5710659898477157,1.0768672951414069,0.5384336475707034,0.21211022480058012
Alessio Romagnoli,Lazio,ITA-Serie A,30,ITA,DF,10671.0,42.1,0.0625,1.6275,0.03373629463030644,0.0,0.03373629463030644,0.0,0.21085184143941527,0.025302220972729828,0.9783525442788867,0.5650829350576329,0.03373629463030644,0.025302220972729828,1.0542592071970762,0.6156873770030925,0.4470059038515603,0.1855496204666854
Alessio Zerbin,Frosinone,ITA-Serie A,27-191,ITA,"FW,MF",4275.0,28.199999999999996,0.008571428571428572,1.5285714285714285,0.021052631578947368,0.10526315789473685,0.021052631578947368,0.0,0.16842105263157894,0.021052631578947368,2.2315789473684213,1.6842105263157896,0.25263157894736843,3.6842105263157894,0.5052631578947369,1.4947368421052631,1.0736842105263158,0.4
Alex Ferrari,Sampdoria,ITA-Serie A,28,ITA,DF,1875.0,0.0,0.0,0.525,0.0,0.0,0.0,0.0,0.28800000000000003,0.0,0.96,0.96,0.0,0.48,2.16,1.44,0.24,0.0
Alex Iwobi,Fulham,ENG-Premier League,30-130,NGA,MF,11372.0,33.68333333333333,0.06333333333333334,0.8250000000000001,0.15828350334154062,0.14245515300738656,0.15828350334154062,0.0,0.06331340133661625,0.0,0.47485051002462186,0.39570875835385155,0.14245515300738656,3.1577558916637356,0.5856489623637003,0.7835033415406262,1.6303200844178685,0.6252198381990854
Alex Král,Union Berlin,Unknown,27,CZE,MF,6900.0,21.625,0.0,1.03,0.0,0.013043478260869565,0.0,0.0,0.09130434782608696,0.0,0.9391304347826088,0.8478260869565218,0.06521739130434782,1.2391304347826086,0.7304347826086957,1.0434782608695652,1.0173913043478262,0.1565217391304348
Alex Sandro,Juventus,ITA-Serie A,32,BRA,DF,2508.0,10.0,0.1,1.805,0.03588516746411483,0.03588516746411483,0.03588516746411483,0.0,0.21531100478468898,0.03588516746411483,1.6148325358851674,1.3277511961722488,0.03588516746411483,0.8612440191387559,1.291866028708134,0.9330143540669856,0.3588516746411483,0.03588516746411483
Alex Scott,Bournemouth,ENG-Premier League,23-020,ENG,MF,4883.0,31.975,0.0975,1.1875,0.09215646119189022,0.03686258447675609,0.09215646119189022,0.0,0.22117550686053655,0.0,1.5482285480237559,2.2117550686053655,0.03686258447675609,2.5619496211345485,1.1058775343026828,1.3086217489248413,1.4376407945934875,0.46078230595945113
Alex Sola,Getafe,ESP-La Liga,26,ESP,"DF,FW",2683.0,11.42,0.0,1.558,0.0,0.13417815877748787,0.0,0.0,0.23481177786060378,0.0,1.3417815877748789,2.21393961982855,0.5702571748043236,3.7569884457696605,0.8050689526649273,1.207603428997391,1.5430488259411106,0.30190085724934773
Alex Telles,Sevilla,ESP-La Liga,29,BRA,"DF,MF",1427.0,8.3,0.0,1.22,0.0,0.12613875262789068,0.0,0.0,0.37841625788367206,0.0,1.4505956552207429,0.8829712683952348,0.06306937631394534,4.793272599859846,1.324456902592852,0.8829712683952348,0.7568325157673441,0.06306937631394534
Alexander Bernhardsson,Holstein Kiel,Unknown,25,SWE,"FW,MF",1263.0,51.9,0.26,0.79,0.498812351543943,0.14251781472684086,0.498812351543943,0.0,0.2137767220902613,0.0,1.496437054631829,1.0688836104513064,0.14251781472684086,2.422802850356294,0.3562945368171021,0.997624703087886,1.9239904988123513,0.997624703087886
Alexander Djiku,Strasbourg,FRA-Ligue 1,27,GHA,DF,2677.0,29.4,0.06,1.13,0.03361972357116175,0.0672394471423235,0.03361972357116175,0.0,0.268957788569294,0.03361972357116175,1.3447889428464699,0.9077325364213672,0.03361972357116175,0.2017183414269705,2.151662308554352,1.2439297721329847,0.5715353007097497,0.16809861785580874
Alexander Hack,Mainz 05,Unknown,28,GER,DF,1132.0,25.0,0.0,1.63,0.0,0.0,0.0,0.0,0.15901060070671377,0.07950530035335689,1.9876325088339224,0.9540636042402828,0.0,0.15901060070671377,1.6696113074204948,1.351590106007067,0.31802120141342755,0.07950530035335689
Alexander Isak,Real Sociedad,ESP-La Liga,22,SWE,FW,7627.0,45.800000000000004,0.25666666666666665,1.6566666666666665,0.7198111970630654,0.1180018355841091,0.5900091779205454,0.12980201914252,0.05900091779205455,0.0,0.8024124819719418,0.5782089943621346,0.51920807657008,0.44840697521961453,0.15340238625934183,0.2360036711682182,3.0326471745116033,1.4868231283597746
Alexander Prass,Hoffenheim,Unknown,24,AUT,MF,2874.0,34.7,0.085,1.44,0.0939457202505219,0.0939457202505219,0.0939457202505219,0.0,0.15657620041753653,0.0,1.3465553235908143,1.4405010438413361,0.06263048016701461,3.1941544885177455,0.5323590814196242,1.4405010438413361,0.9394572025052192,0.3757828810020876
Alexander Sørloth,RB Leipzig,Unknown,26,NOR,FW,8427.0,39.06,0.184,1.636,0.7262370950516198,0.11747953008187968,0.7155571377714489,0.01067995728017088,0.17087931648273408,0.01067995728017088,1.3136347454610182,0.6835172659309363,0.6301174795300819,0.33107867568529725,0.03203987184051264,0.266998932004272,3.0758276966892133,1.5058739765040938
Alexandre Alemão,Rayo Vallecano,ESP-La Liga,28-162,BRA,FW,1212.0,73.1,0.075,1.21,0.297029702970297,0.0,0.297029702970297,0.0,0.22277227722772278,0.0,1.9306930693069306,2.1534653465346536,0.37128712871287123,0.37128712871287123,0.07425742574257425,0.22277227722772278,2.0792079207920793,1.0396039603960396
Alexandre Lacazette,Lyon,FRA-Ligue 1,33,FRA,FW,7273.0,56.199999999999996,0.26333333333333336,1.7066666666666668,0.7548466932490031,0.11137082359411521,0.5939777258352812,0.16086896741372197,0.13611989550391862,0.012374535954901691,2.004674824694074,1.5468169943627115,0.5939777258352812,0.7672212292039049,0.35886154269214904,0.49498143819606766,2.920390485356799,1.5839406022274165
Alexis Blin,Lecce,ITA-Serie A,26,FRA,MF,4018.0,18.55,0.02,1.08,0.02239920358387257,0.04479840716774514,0.02239920358387257,0.0,0.26879044300647087,0.0,1.612742658038825,1.1871577899452463,0.02239920358387257,0.8959681433549028,1.2767546042807367,1.321553011448482,0.8063713290194126,0.156794425087108
Alexis Claude-Maurice,Augsburg,Unknown,28-096,FRA,"FW,MF",5408.0,34.13333333333333,0.15166666666666667,1.58,0.3328402366863905,0.14977810650887574,0.316198224852071,0.016642011834319525,0.1331360946745562,0.0,1.2148668639053255,1.8472633136094676,0.08321005917159763,1.9803994082840237,0.5325443786982248,1.1815828402366864,2.7792159763313613,1.0650887573964496
Alexis Flips,Reims,FRA-Ligue 1,22,FRA,"MF,DF",1978.0,38.5,0.08,1.45,0.1820020222446916,0.2730030333670374,0.1820020222446916,0.0,0.1365015166835187,0.0455005055611729,1.0465116279069768,1.0465116279069768,0.0910010111223458,6.461071789686551,1.0010111223458038,1.3195146612740143,2.366026289180991,0.910010111223458
Alexis Mac Allister,Liverpool,ENG-Premier League,27-260,ARG,MF,10929.0,33.980000000000004,0.07999999999999999,1.86,0.18116936590721933,0.13175953884161404,0.12352456766401317,0.057644798243206154,0.2388141641504255,0.008234971177600877,1.548174581388965,1.4740598407905572,0.016469942355201755,1.358770244304145,0.7658523195168817,1.4822948119681583,1.828163601427395,0.5764479824320615
Alexis Saelemaekers,Milan,ITA-Serie A,27-075,BEL,MF,7674.0,22.78333333333333,0.09166666666666667,1.781666666666667,0.18764659890539484,0.14073494917904614,0.18764659890539484,0.0,0.19937451133698203,0.011727912431587178,0.9265050820953871,2.0758405003909304,0.07036747458952307,3.2720875684128226,0.8795934323690383,1.2431587177482408,1.5598123534010948,0.5043002345582486
Alexis Sánchez,Udinese,ITA-Serie A,35,CHI,FW,5187.0,29.45,0.12,1.6,0.3470213996529786,0.1735106998264893,0.2776171197223829,0.06940427993059572,0.10410641989589357,0.0,1.3533834586466165,1.7698091382301908,0.9196067090803933,1.7524580682475417,0.2949681897050318,0.6766917293233082,2.012724117987276,0.8155002891844997
Alexis Vossah,Toulouse,FRA-Ligue 1,18-183,FRA,MF,1222.0,11.1,0.055,0.945,0.07364975450081833,0.07364975450081833,0.07364975450081833,0.0,0.36824877250409166,0.07364975450081833,1.4729950900163666,0.88379705400982,0.0,0.44189852700491,0.662847790507365,0.662847790507365,0.88379705400982,0.14729950900163666
Alexsandro Ribeiro,Lille,FRA-Ligue 1,27-032,BRA,DF,7311.0,20.12,0.046,1.97,0.04924086992203529,0.012310217480508822,0.04924086992203529,0.0,0.24620434961017643,0.024620434961017644,1.0217480508822323,1.2310217480508823,0.06155108740254411,0.19696347968814115,1.2310217480508823,0.9109560935576527,0.7632334837915469,0.18465326220763234
Alfie Doughty,Luton Town,ENG-Premier League,23,ENG,"MF,DF",2925.0,30.8,0.08,0.7,0.06153846153846154,0.24615384615384617,0.06153846153846154,0.0,0.15384615384615385,0.0,0.9538461538461539,0.27692307692307694,0.4307692307692308,10.461538461538462,0.9230769230769231,1.1384615384615386,0.8,0.24615384615384617
